authorDisplayName,publishedAt,likeCount,textOriginal,textPreprocess
@enmanuel5769,2023-12-04T22:26:35Z,0,"Letra: Lara larala
Uoh, High Music High Flow
Ozuna
Llegó el fin de semana y ya quiere salir
En la monotonía no quiere seguir
Señorita, con delicadeza
Me pone loco de la cabeza
Me dice que quiere seguir
Baila conmigo, mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa'
Una belleza, ma'
Baila conmigo, mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa'
Bailando, una belleza
Síguelo bailando, que la música no pare (Eh eh eh)
Cómo a mí me gusta que la noche no se acabe (Eh eh eh)
Síguelo bailando, que la música no pare
Cómo a ti te gusta que la noche no se acabe (Eh eh eh)
Ay, mami, sacude ta' por encima
Bailando me acelera la adrenalina
Una máquina de baile, siempre domina
No paramos, nunca soltamos pegadito' en una esquina
Aunque tú tengas tu aceite yo tengo el mío, hay un lío
Ya la música tiene poderío
Esto se baila en Brasil, Venezuela y los judíos
Argentina y en Colombia, P.R, el caserío con los míos
Síguelo bailando, que la música no pare (Eh eh eh)
Cómo a mí me gusta que la noche no se acabe (Eh eh eh)
Síguelo bailando, que la música no pare (Ehh)
Cómo a ti te gusta que la noche no se acabe (Eh eh eh)
Baila conmigo, mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa'
Una belleza, ma'
Baila conmigo, mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa'
Bailando, una belleza
Con este ritmo se descontrola
Se pone loquita y se me entrega to'a
Se pega de espalda y se acomoda sola
Pa' bailar no pone excusa, no le importa la hora y a la moda
Cuando sale va retumbando
Yo no sé qué tiene que se le quedan mirando
Anda quemando, por el mundo viajando
No tiene problema si lo resuelve bailando, mami
Síguelo bailando, que la música no pare
Cómo a mí me gusta que la noche no se acabe
Síguelo bailando, que la música no pare
Cómo a ti te gusta que la noche no se acabe
Llegó el fin de semana y ya quiere salir
En la monotonía no quiere seguir
Señorita, con delicadeza
Me pone loco de la cabeza
Me dice que quiere seguir
Baila conmigo, mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa'
Una belleza, ma'
Baila conmigo, mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa'
Bailando, una belleza
Ozuna
El negrito ojos claros
Yaitoli, yaitoli
High Music High Flow
High Music High Flow
Mami, mami, ingeniero
El negrito ojos claros","Letra: Lara larala
Uoh, High Music High Flow
Ozuna
Llegó el fin de semana y ya quiere salir
En la monotonía no quiere seguir
Señorita, con delicadeza
Me pone loco de la cabeza
Me dice que quiere seguir
Baila conmigo, mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa'
Una belleza, ma'
Baila conmigo, mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa'
Bailando, una belleza
Síguelo bailando, que la música no pare (Eh eh eh)
Cómo a mí me gusta que la noche no se acabe (Eh eh eh)
Síguelo bailando, que la música no pare
Cómo a ti te gusta que la noche no se acabe (Eh eh eh)
Ay, mami, sacude ta' por encima
Bailando me acelera la adrenalina
Una máquina de baile, siempre domina
No paramos, nunca soltamos pegadito' en una esquina
Aunque tú tengas tu aceite yo tengo el mío, hay un lío
Ya la música tiene poderío
Esto se baila en Brasil, Venezuela y los judíos
Argentina y en Colombia, P.R, el caserío con los míos
Síguelo bailando, que la música no pare (Eh eh eh)
Cómo a mí me gusta que la noche no se acabe (Eh eh eh)
Síguelo bailando, que la música no pare (Ehh)
Cómo a ti te gusta que la noche no se acabe (Eh eh eh)
Baila conmigo, mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa'
Una belleza, ma'
Baila conmigo, mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa'
Bailando, una belleza
Con este ritmo se descontrola
Se pone loquita y se me entrega to'a
Se pega de espalda y se acomoda sola
Pa' bailar no pone excusa, no le importa la hora y a la moda
Cuando sale va retumbando
Yo no sé qué tiene que se le quedan mirando
Anda quemando, por el mundo viajando
No tiene problema si lo resuelve bailando, mami
Síguelo bailando, que la música no pare
Cómo a mí me gusta que la noche no se acabe
Síguelo bailando, que la música no pare
Cómo a ti te gusta que la noche no se acabe
Llegó el fin de semana y ya quiere salir
En la monotonía no quiere seguir
Señorita, con delicadeza
Me pone loco de la cabeza
Me dice que quiere seguir
Baila conmigo, mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa'
Una belleza, ma'
Baila conmigo, mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa'
Bailando, una belleza
Ozuna
El negrito ojos claros
Yaitoli, yaitoli
High Music High Flow
High Music High Flow
Mami, mami, ingeniero
El negrito ojos claros"
@GXZ_ANY,2023-12-03T17:53:01Z,2,Gracias Ozuna tus canciones fueron toda mi infancia❤,Gracias Ozuna tus canciones fueron toda mi infancia
@limbercaumol,2023-12-03T17:33:06Z,0,2023,2023
@adrianrojas9082,2023-12-03T16:35:57Z,1,"Odisea, uno de los mejores álbumes 😢
Quien mas vino a recorrer todas las músicas del neritoo 👁️👄👁️","Odisea, uno de los mejores álbumes  emoji cara llorando emoji 
Quien mas vino a recorrer todas las músicas del neritoo  emoji ojo emoji  emoji boca emoji  emoji ojo emoji"
@silvanaconceicao2462,2023-12-03T13:14:00Z,0,Amo todas as sua músicas Ozuna. TE AMO,Amo todas as sua músicas Ozuna. TE AMO
@Pandys-qs3io,2023-11-30T21:55:45Z,2,Que buena es la canción,Que buena es la canción
@user-sv9sf7xk3y,2023-11-28T14:00:27Z,0,Mi infancia sigue así,Mi infancia sigue así
@AnuelRosasrojas,2023-11-27T15:36:31Z,5,Esto es música 😊❤,Esto es música  emoji cara feliz con ojos sonrientes emoji
@daleac3299,2023-11-26T21:41:06Z,0,Amooo,Amooo
@Raiffknight,2023-11-25T18:12:32Z,1,😂😂😂😂❤❤,emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji
@user-il3ej3bf2u,2023-11-24T20:39:00Z,2,Ese osito se parece a OZUNA❤❤❤🐻🐻🐻,Ese osito se parece a OZUNA emoji oso emoji  emoji oso emoji  emoji oso emoji
@neymarlisleon8405,2023-11-23T15:07:42Z,0,Te amo mucho Ozuna ❤❤❤❤,Te amo mucho Ozuna
@felixbarboza9067,2023-11-23T06:15:41Z,3,Gracias a yankee que rechazó este tema podemos disfrutarlo de su propio creador,Gracias a yankee que rechazó este tema podemos disfrutarlo de su propio creador
@raikoibanez8699,2023-11-23T01:37:36Z,2,Y pensar que yankee picho a Osuna con este tema 💀💀🤡,Y pensar que yankee picho a Osuna con este tema  emoji calavera emoji  emoji calavera emoji  emoji cara de payaso emoji
@jorgegalvan3634,2023-11-21T19:15:54Z,1,"Y pensar que ozuna le ofrecio esta cancion a yankee y a el no le gusto 
Tremenda rola 😎","Y pensar que ozuna le ofrecio esta cancion a yankee y a el no le gusto 
Tremenda rola  emoji cara sonriendo con gafas de sol emoji"
@loansloan1695,2023-11-21T02:11:55Z,1,Like 👍👍 Quien está aquí después de la  entrevista de chente ❤❤❤❤❤❤❤❤❤❤❤,Like  emoji pulgar hacia arriba emoji  emoji pulgar hacia arriba emoji  Quien está aquí después de la  entrevista de chente
@NikoLaFuerza,2023-11-20T21:17:19Z,1,Ayer que la cantantes en León guanajuato la rompiste !!!!!!!!!! en vivo estas cabron ! 💯🔥,Ayer que la cantantes en León guanajuato la rompiste !!! en vivo estas cabron !  emoji cien puntos emoji  emoji fuego emoji
@michaeltoribio4814,2023-11-20T17:19:26Z,1,"El tema que daddy yankee le rechazó ya va por el billon y más …. Reproducciones , eso te enseña a nunca dejar de luchar por tus sueños 💪🏽💪🏽💪🏽💪🏽💪🏽","El tema que daddy yankee le rechazó ya va por el billon y más . Reproducciones , eso te enseña a nunca dejar de luchar por tus sueños  emoji bíceps flexionado tono de piel medio emoji  emoji bíceps flexionado tono de piel medio emoji  emoji bíceps flexionado tono de piel medio emoji  emoji bíceps flexionado tono de piel medio emoji  emoji bíceps flexionado tono de piel medio emoji"
@user-gm7xd5ce3g,2023-11-20T03:14:12Z,0,alta mierda,alta mierda
@user-ut6ds1ex8q,2023-11-20T02:50:55Z,1,"Pongan en las fiestas está música, cuando salió no me dejaban salir 😢","Pongan en las fiestas está música, cuando salió no me dejaban salir  emoji cara llorando emoji"
@juliamendozatacsi6222,2023-11-18T22:56:13Z,1,"The song 🗿
The man🗿
The singer 🗿
The instrumental 🗿
The viewers 🗿
The song listener 🗿
The saver of the song🗿
The one who added this song in his playlist 🗿
The one who got motivated and went to gym after listening this masterpiece 🗿
The whole gym 🗿
All the gym equipments including the mats🗿
The gym shoes 🗿
The one who play this at gym🗿
All who listens it 🗿
All who get more excited to do more reps 🗿
The nerves of the body 🗿
The blood streaming at speed of light after hearing this
🗿
The comments🗿
The thoughts while writing this 🗿
My hands while typing this 🗿
The keyboard 🗿
The alphabets 🗿
YouTube 🗿
Thumbnail 🗿
Subtitle 🗿
This comment 🗿
Those who likes this comment 🗿
Those who comment in this 🗿
Those who start a convo in this comment 🗿
Those who comment '🗿' 🗿","The song  emoji estatua moái emoji 
The man emoji estatua moái emoji 
The singer  emoji estatua moái emoji 
The instrumental  emoji estatua moái emoji 
The viewers  emoji estatua moái emoji 
The song listener  emoji estatua moái emoji 
The saver of the song emoji estatua moái emoji 
The one who added this song in his playlist  emoji estatua moái emoji 
The one who got motivated and went to gym after listening this masterpiece  emoji estatua moái emoji 
The whole gym  emoji estatua moái emoji 
All the gym equipments including the mats emoji estatua moái emoji 
The gym shoes  emoji estatua moái emoji 
The one who play this at gym emoji estatua moái emoji 
All who listens it  emoji estatua moái emoji 
All who get more excited to do more reps  emoji estatua moái emoji 
The nerves of the body  emoji estatua moái emoji 
The blood streaming at speed of light after hearing this
 emoji estatua moái emoji 
The comments emoji estatua moái emoji 
The thoughts while writing this  emoji estatua moái emoji 
My hands while typing this  emoji estatua moái emoji 
The keyboard  emoji estatua moái emoji 
The alphabets  emoji estatua moái emoji 
YouTube  emoji estatua moái emoji 
Thumbnail  emoji estatua moái emoji 
Subtitle  emoji estatua moái emoji 
This comment  emoji estatua moái emoji 
Those who likes this comment  emoji estatua moái emoji 
Those who comment in this  emoji estatua moái emoji 
Those who start a convo in this comment  emoji estatua moái emoji 
Those who comment ' emoji estatua moái emoji '  emoji estatua moái emoji"
@LasSisblox,2023-11-18T02:59:26Z,0,0:59 amo esa parte,0:59 amo esa parte
@brandonlingard17,2023-11-17T18:19:12Z,0,Que palo que montaron Jay y Toli pa la historia se hacían buenos temas todavía 2017,Que palo que montaron Jay y Toli pa la historia se hacían buenos temas todavía 2017
@davidalcaceraleixandre4596,2023-11-17T16:52:17Z,0,Au,Au
@erikcolque1002,2023-04-22T11:43:00Z,0,Temazo,Temazo
@michellhernandez7130,2023-11-16T15:07:40Z,0,"Todavia recuerdo esta canción cuando iba en secundaria, pero a los demas no les gustaba por que no llevaba sexo y demas jsjsjs hoy escuchando de nuevo ❤","Todavia recuerdo esta canción cuando iba en secundaria, pero a los demas no les gustaba por que no llevaba sexo y demas jsjsjs hoy escuchando de nuevo"
@AdelaMarie-tc8if,2023-11-15T23:33:16Z,0,I love this video,I love this video
@RODNYHERNANDEZ-uu1vp,2023-11-15T10:14:08Z,0,Thanks,Thanks
@jenydeza1887,2023-11-15T01:52:09Z,211,Jamás pasara de moda esta canción 😍,Jamás pasara de moda esta canción  emoji cara sonriendo con ojos de corazón emoji
@jenydeza1887,2023-11-14T01:45:54Z,3,"2:06 El osito encontró una máquina de peluches.
2:08 Esta nervioso.
2:10 Esta feliz por hagarrar un peluche.
2:12 Se le cayó.
2:13 triste😢.
2:16 Llorando😭.
Yo al final: 🤣🤣🤣🤣🤣🤣...","2:06 El osito encontró una máquina de peluches.
2:08 Esta nervioso.
2:10 Esta feliz por hagarrar un peluche.
2:12 Se le cayó.
2:13 triste emoji cara llorando emoji .
2:16 Llorando emoji cara llorando fuerte emoji .
Yo al final:  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji ..."
@derickvelasquez2001,2023-11-13T23:47:41Z,0,Vine as este video para volver a escuchar esto como en los viejos tiempos,Vine as este video para volver a escuchar esto como en los viejos tiempos
@danisis96,2023-11-13T19:21:06Z,0,Que wapo el vídeo ❤,Que wapo el vídeo
@jenydeza1887,2023-11-12T19:40:15Z,24,Quien en 2024 ???🤔,Quien en 2024 ??? emoji cara pensativa emoji
@JuannicolasAsuncion,2023-11-12T00:32:14Z,1,Alguien ahora?😎😎😎,Alguien ahora? emoji cara sonriendo con gafas de sol emoji  emoji cara sonriendo con gafas de sol emoji  emoji cara sonriendo con gafas de sol emoji
@jenydeza1887,2023-11-11T20:01:40Z,3,Alguien más en Noviembre? 🤔,Alguien más en Noviembre?  emoji cara pensativa emoji
@jenydeza1887,2023-11-11T01:26:35Z,2,"Aca dejo mi comentario:
Den like👍para apoyar a la canción ""siguelo bailando"" porque es like que dejan me ba a recordar ver esta bellísima canción y eso hace que la música tenga más vistas.","Aca dejo mi comentario:
Den like emoji pulgar hacia arriba emoji para apoyar a la canción ""siguelo bailando"" porque es like que dejan me ba a recordar ver esta bellísima canción y eso hace que la música tenga más vistas."
@gabo2208,2023-11-10T16:02:32Z,0,Ozuna en su peak 2016-17,Ozuna en su peak 2016-17
@user-vy4wj4fj3q,2023-11-10T00:59:06Z,0,los mejores cantantes,los mejores cantantes
@osvaldomiranda689,2023-11-09T17:23:35Z,0,el SaS,el SaS
@isabelbedoya2797,2023-11-09T16:57:25Z,1,El OZO 🐻🐻🐻,El OZO  emoji oso emoji  emoji oso emoji  emoji oso emoji
@julioreyes5561,2023-11-06T01:14:43Z,0,🎉🎉🎉🎉 1:20,emoji cañón de confeti emoji  emoji cañón de confeti emoji  emoji cañón de confeti emoji  1:20
@keesha7767,2023-11-05T23:36:03Z,1,¿Quien escuchando este temazo 2023?❤️📱🎧,¿Quien escuchando este temazo 2023? emoji teléfono móvil emoji  emoji auricular emoji
@Paaalomitass,2023-11-05T20:37:52Z,0,2023? ❤,2023?
@Hylander_20,2023-11-05T19:46:42Z,71,"No buscamos viejas canciones,
buscamos viejos recuerdos.❤❤","No buscamos viejas canciones,
buscamos viejos recuerdos."
@patriciaisabelapontegarcia4860,2023-11-05T06:00:49Z,0,Amo está song jajaja la sigo escuchando,Amo está song jaja la sigo escuchando
@manusad2723,2023-11-04T04:41:57Z,1,Uffff dios no recordaba como me encanta esta canción ❤,Ufff dios no recordaba como me encanta esta canción
@luis_xd-su2si,2023-11-03T21:29:37Z,0,Despues de años sigo escuchando esta pedazo de canción,Despues de años sigo escuchando esta pedazo de canción
@xteppesteofficial2795,2023-11-03T17:50:11Z,1,"que tiempos lptmre :,v","que tiempos lptmre :,v"
@jeerasaklamphasan3250,2023-11-03T10:45:28Z,0,HON HEROES OF NEWERT,HON HEROES OF NEWERT
@user-vu8xm4ci7z,2023-11-02T01:26:05Z,1,2023 y sigo escuchando siguelo bailando,2023 y sigo escuchando siguelo bailando
@gigachad-ts9hl,2023-11-02T01:12:07Z,2,wow sin duda el prime de ozuna 😋😋,wow sin duda el prime de ozuna  emoji cara saboreando comida emoji  emoji cara saboreando comida emoji
@user-nu1zo2ij8n,2023-11-01T21:33:41Z,0,Q buena musica,Q buena musica
@user-nu8xf5mj6s,2023-11-01T02:14:42Z,1,mi ídolo de música 🎶 ozuna hermosas las rolas ❤,mi ídolo de música  emoji notas musicales emoji  ozuna hermosas las rolas
@nico-ml6kt,2023-11-01T01:01:24Z,0,ozuna pofavo ven a visitarme soy muy famoso,ozuna pofavo ven a visitarme soy muy famoso
@linuxcomputer8983,2023-10-29T16:03:02Z,1,love❣ from BANGLADESH,love emoji exclamación de corazón emoji  from BANGLADESH
@user-je5sr8tk4d,2023-10-29T01:43:05Z,1,Like?🤔,Like? emoji cara pensativa emoji
@JordyHernandez-cq1lx,2023-10-29T01:14:26Z,0,Amazing,Amazing
@floppaa8242,2023-10-29T00:54:54Z,0,este oso salio en el codsito,este oso salio en el codsito
@user-wm5sc1ws8t,2023-10-27T23:32:00Z,0,Que bendición,Que bendición
@marioderosa528,2023-10-26T13:51:45Z,2,Me encanta esta canción❤️,Me encanta esta canción
@sebastianbonilla4563,2023-10-26T12:44:38Z,0,alguien mas vino por los memes de roblox en tik tok,alguien mas vino por los memes de roblox en tik tok
@maybellineweissiberlycasti275,2023-10-25T00:34:53Z,2,🐻🐻🐻,emoji oso emoji  emoji oso emoji  emoji oso emoji
@betocastaneda6288,2023-10-24T23:05:46Z,1,Me gusta tu musica😊💎💎📿🧿😊,Me gusta tu musica emoji cara feliz con ojos sonrientes emoji  emoji piedra preciosa emoji  emoji piedra preciosa emoji  emoji rosario emoji  emoji ojo turco emoji  emoji cara feliz con ojos sonrientes emoji
@user-hh5om6iq5v,2023-10-24T02:23:40Z,4,Quien lo escucha en 2023 un. Temon ❤,Quien lo escucha en 2023 un. Temon
@luzrocianniidmevasquez7917,2023-10-24T00:09:29Z,0,se be lindo el osito🐻💗💗,se be lindo el osito emoji oso emoji  emoji corazón creciente emoji  emoji corazón creciente emoji
@yerielmatheusfernandez2181,2023-10-23T17:31:25Z,0,Por qué no pusiste Perú,Por qué no pusiste Perú
@otakugxd178,2023-10-23T10:15:57Z,3,Amo esta cancion las canciones de ozuna me  causan una paz brutal❤🐻,Amo esta cancion las canciones de ozuna me  causan una paz brutal emoji oso emoji
@cristiancaruso6866,2023-10-23T00:13:45Z,0,"Siguelo bailando que la musica no pare,eh eh eh 💃","Siguelo bailando que la musica no pare,eh eh eh  emoji mujer bailando emoji"
@derickvelasquez2001,2023-10-22T22:56:40Z,0,Esta cancion la escuchaba de pequeño😢 que nostalgia la mejor cancion de ese año,Esta cancion la escuchaba de pequeño emoji cara llorando emoji  que nostalgia la mejor cancion de ese año
@Musica_INSANA2,2023-10-21T06:13:21Z,1,Solo lo escuché un fragmento en un tik tok y ya es mi canción favorita pensé que era una nueva pero me di cuenta que salió hace 6 años y no la avía escuchado 🙀,Solo lo escuché un fragmento en un tik tok y ya es mi canción favorita pensé que era una nueva pero me di cuenta que salió hace 6 años y no la avía escuchado  emoji gato asustado emoji
@isaaccastillo8628,2023-10-20T21:18:58Z,2,"Estimada gente que escucha ozuna, quisiera dejar un mensaje para ti y tu audiencia, pues es el mensaje más importante que podrán escuchar en la vida, por favor lean hasta el final:

Nosotros los seres humanos somos seres corruptos llenos de injusticias, maldad, engaño e iniquidad. Nosotros somos criaturas caídas malvadas y perversas, y pensamos que somos buenas personas pero esto es una mentira que nos creemos nosotros mismos. ¿No me crees? Es fácil saber que somos malos. Solo necesitas ser honesto y reconocer estas cosas que te voy a nombrar. Recuerda ser siempre honesto contigo mismo y apelo a tu conciencia. Todos hemos dicho mentiras a lo largo de toda nuestra vida. Todos hemos robado algo por pequeño que fuese o sin importancia aparente, también incluye las veces que descargaste ilegalmente música pirata, películas, juegos, programas informáticos, etc. Todos nosotros hemos caído en inmoralidad sexual, llámese tener sexo antes del matrimonio, engañar a tu cónyuge, mirar pornografía, mirar con lujuria o deseo corrompido a otra persona en la calle, en redes sociales, etc. Todos nosotros hemos deshonrado a nuestros padres en alguna ocasión. Todos hemos odiado a alguien en nuestro corazón, si aborreces a tu hermano eso es equivalente a ser un homicida delante de Dios. Estas cosas que mencioné forman parte de la Ley de Dios, los 10 mandamientos o Ley Moral, la cuál todos hemos roto sin excepción alguna, y el que diga que no el tal es un completo mentiroso y la verdad no esta en el. Por eso nosotros somos culpables, verdaderos criminales, pecadores, que cometieron crímenes contra Dios y nuestros prójimos con toda intención y consientes de nuestra maldad, y por tanto somos inexcusables de esto.

Dios es nuestro Creador, y es infinitamente Santo, Bueno y Justo. El Señor Dios de Israel aborrece la maldad humana y la castiga. Por eso El ha establecido un día en el cuál juzgará a todos los seres humanos sin excepción alguna por todas las cosas que hemos hecho en esta tierra, el llamado Día del Juicio Final. Evidentemente nosotros desde ya vamos directo a la condenación eterna y la Ira de Dios perpetua por habernos rebelado y hecho maldades, porque la Ley de Dios rompimos. Merecemos totalmente la Ira Justa y Santa de Dios, el castigo y la condenación eterna, el infierno y el tormento eterno. Y no hay absolutamente nada que podamos hacer nosotros para evitar este destino merecido que tenemos, estamos desde ya perdidos absolutamente para siempre.

Pero aquí hay un punto de quiebre, algo que Dios hizo.

Dios es muy pero muy grande en Misericordia. El ya sabía de antemano que todos nosotros los seres humanos estaríamos todos perdidos para siempre. Por eso, Dios Padre mandó a Su Hijo Amado Jesucristo nuestro Señor a salvarnos. El Dios de Israel mismo se hizo humano, Jesús de Nazaret, el Mesías de Israel, y El mismo bajo del cielo para salvarnos, muriendo por nosotros, por nuestros pecados. El Señor Jesucristo en la cruz tomó toda la Ira y el castigo que nosotros merecíamos genuinamente por nuestros pecados y maldad humana y El murió en nuestro lugar, El murió por nuestros pecados. El Señor Jesucristo pago la deuda impagable que nosotros teníamos con la infinita Justicia de Dios. Es por Su Gracia que somos salvos no por ninguna obra humana nuestra, pues nosotros solo merecíamos la condenación eterna y nada más. De modo que cuándo tu crees en Cristo Jesús y Su persona, en toda Su obra de Salvación y Redención es que tu tienes salvación, redención, perdón de pecados, vida eterna y reconciliación con Dios solo mediante Cristo Jesús.

El Señor Jesucristo estuvo muerto pero resucitó al tercer día y hoy está sentado a la diestra de Dios Padre allá en los cielos pero El Señor Jesucristo pronto volverá a la tierra como el Juez Supremo y El erradicará toda la maldad humana para siempre. 

Por eso, rogamos y exhortamos, en amor y verdad a que se arrepientan de toda su maldad y pecados, que crean en El Señor Jesucristo y Su Evangelio y le sigan a El. Dejen todo el pecado y no lo practiquen mas, pues Dios aborrece la maldad humana y el pecado solo trae muerte y destrucción. Es una contradicción hacerse llamar cristiano y vivir una vida en pecado y desobediencia explicita a Dios.

Recuerden además que si mueren, pasan al Juicio de Dios. Si no han creído, seguido y obedecido al Señor Jesucristo, lamentablemente después del Juicio ustedes terminarán en la condenación eterna. Y ustedes pueden morir hoy mismo en cualquier instante e ir a ese lugar, del cuál no hay retorno. Por eso con gran sentido de urgencia y extrema seriedad atiendan al mensaje del Evangelio pues tú vida y alma dependen de ello. Sin Cristo Jesús están perdidos para siempre y la condenación eterna esta a las puertas. Por eso vengan a Cristo, El es nuestro Creador y Único Salvador y Esperanza.

Que Dios y El Señor Jesucristo les bendiga mucho a ustedes y sus familias. Saludos desde Chile 🙋🇨🇱","Estimada gente que escucha ozuna, quisiera dejar un mensaje para ti y tu audiencia, pues es el mensaje más importante que podrán escuchar en la vida, por favor lean hasta el final:

Nosotros los seres humanos somos seres corruptos llenos de injusticias, maldad, engaño e iniquidad. Nosotros somos criaturas caídas malvadas y perversas, y pensamos que somos buenas personas pero esto es una mentira que nos creemos nosotros mismos. ¿No me crees? Es fácil saber que somos malos. Solo necesitas ser honesto y reconocer estas cosas que te voy a nombrar. Recuerda ser siempre honesto contigo mismo y apelo a tu conciencia. Todos hemos dicho mentiras a lo largo de toda nuestra vida. Todos hemos robado algo por pequeño que fuese o sin importancia aparente, también incluye las veces que descargaste ilegalmente música pirata, películas, juegos, programas informáticos, etc. Todos nosotros hemos caído en inmoralidad sexual, llámese tener sexo antes del matrimonio, engañar a tu cónyuge, mirar pornografía, mirar con lujuria o deseo corrompido a otra persona en la calle, en redes sociales, etc. Todos nosotros hemos deshonrado a nuestros padres en alguna ocasión. Todos hemos odiado a alguien en nuestro corazón, si aborreces a tu hermano eso es equivalente a ser un homicida delante de Dios. Estas cosas que mencioné forman parte de la Ley de Dios, los 10 mandamientos o Ley Moral, la cuál todos hemos roto sin excepción alguna, y el que diga que no el tal es un completo mentiroso y la verdad no esta en el. Por eso nosotros somos culpables, verdaderos criminales, pecadores, que cometieron crímenes contra Dios y nuestros prójimos con toda intención y consientes de nuestra maldad, y por tanto somos inexcusables de esto.

Dios es nuestro Creador, y es infinitamente Santo, Bueno y Justo. El Señor Dios de Israel aborrece la maldad humana y la castiga. Por eso El ha establecido un día en el cuál juzgará a todos los seres humanos sin excepción alguna por todas las cosas que hemos hecho en esta tierra, el llamado Día del Juicio Final. Evidentemente nosotros desde ya vamos directo a la condenación eterna y la Ira de Dios perpetua por habernos rebelado y hecho maldades, porque la Ley de Dios rompimos. Merecemos totalmente la Ira Justa y Santa de Dios, el castigo y la condenación eterna, el infierno y el tormento eterno. Y no hay absolutamente nada que podamos hacer nosotros para evitar este destino merecido que tenemos, estamos desde ya perdidos absolutamente para siempre.

Pero aquí hay un punto de quiebre, algo que Dios hizo.

Dios es muy pero muy grande en Misericordia. El ya sabía de antemano que todos nosotros los seres humanos estaríamos todos perdidos para siempre. Por eso, Dios Padre mandó a Su Hijo Amado Jesucristo nuestro Señor a salvarnos. El Dios de Israel mismo se hizo humano, Jesús de Nazaret, el Mesías de Israel, y El mismo bajo del cielo para salvarnos, muriendo por nosotros, por nuestros pecados. El Señor Jesucristo en la cruz tomó toda la Ira y el castigo que nosotros merecíamos genuinamente por nuestros pecados y maldad humana y El murió en nuestro lugar, El murió por nuestros pecados. El Señor Jesucristo pago la deuda impagable que nosotros teníamos con la infinita Justicia de Dios. Es por Su Gracia que somos salvos no por ninguna obra humana nuestra, pues nosotros solo merecíamos la condenación eterna y nada más. De modo que cuándo tu crees en Cristo Jesús y Su persona, en toda Su obra de Salvación y Redención es que tu tienes salvación, redención, perdón de pecados, vida eterna y reconciliación con Dios solo mediante Cristo Jesús.

El Señor Jesucristo estuvo muerto pero resucitó al tercer día y hoy está sentado a la diestra de Dios Padre allá en los cielos pero El Señor Jesucristo pronto volverá a la tierra como el Juez Supremo y El erradicará toda la maldad humana para siempre. 

Por eso, rogamos y exhortamos, en amor y verdad a que se arrepientan de toda su maldad y pecados, que crean en El Señor Jesucristo y Su Evangelio y le sigan a El. Dejen todo el pecado y no lo practiquen mas, pues Dios aborrece la maldad humana y el pecado solo trae muerte y destrucción. Es una contradicción hacerse llamar cristiano y vivir una vida en pecado y desobediencia explicita a Dios.

Recuerden además que si mueren, pasan al Juicio de Dios. Si no han creído, seguido y obedecido al Señor Jesucristo, lamentablemente después del Juicio ustedes terminarán en la condenación eterna. Y ustedes pueden morir hoy mismo en cualquier instante e ir a ese lugar, del cuál no hay retorno. Por eso con gran sentido de urgencia y extrema seriedad atiendan al mensaje del Evangelio pues tú vida y alma dependen de ello. Sin Cristo Jesús están perdidos para siempre y la condenación eterna esta a las puertas. Por eso vengan a Cristo, El es nuestro Creador y Único Salvador y Esperanza.

Que Dios y El Señor Jesucristo les bendiga mucho a ustedes y sus familias. Saludos desde Chile  emoji persona con la mano levantada emoji  emoji bandera chile emoji"
@beatrizpina8676,2023-10-20T15:39:00Z,0,Es mui guena,Es mui guena
@REFC-ic3de,2023-10-20T13:55:37Z,1,Que recuerdos,Que recuerdos
@martichico,2023-10-20T13:09:34Z,0,"Siguelo bailandooo, uff vaya joya acabo de descubrir 💥","Siguelo bailandooo, uff vaya joya acabo de descubrir  emoji colisión emoji"
@majogutierrez3866,2023-10-19T03:08:43Z,1,Siguelo bailando  que la musica no pare.,Siguelo bailando  que la musica no pare.
@aaronvilleda,2023-10-18T21:41:08Z,2,Una canción que me encantan escuchar ufffff ❤❤tu que lees esto no olvides está canción 🔥,Una canción que me encantan escuchar ufff tu que lees esto no olvides está canción  emoji fuego emoji
@ugm6471,2023-10-17T16:18:14Z,2,Volvi a escuchar este TEMAZO,Volvi a escuchar este TEMAZO
@technocellgetzemany3483,2023-10-16T15:16:38Z,2,Joya de cancion🎉🎉🎉🎉,Joya de cancion emoji cañón de confeti emoji  emoji cañón de confeti emoji  emoji cañón de confeti emoji
@stroke2007,2023-10-15T23:41:52Z,3,Como olvidar cuando ted colaboró con ozuna,Como olvidar cuando ted colaboró con ozuna
